          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          1.500000          1.500000          1.500000          1.500000
          2.000000          2.000000          2.000000          2.500000          2.500000          2.500000          3.000000          3.000000          3.500000          3.500000
          4.000000          4.500000          5.000000          5.000000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          8.000000          8.000000          8.000000          8.000000          8.000000

          0.000000          0.000000          0.000000          0.000000          0.000000          1.000000          1.500000          1.500000          1.500000          1.500000
          2.000000          2.000000          2.000000          2.500000          2.500000          3.000000          3.000000          3.500000          3.500000          4.000000
          4.000000          4.500000          5.000000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000

          0.000000          0.000000          0.000000          0.000000          1.000000          1.000000          1.500000          1.500000          1.500000          2.000000
          2.000000          2.000000          2.500000          2.500000          2.500000          3.000000          3.000000          3.500000          3.500000          4.000000
          4.500000          5.000000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000

          0.000000          0.000000          0.000000          0.000000          1.000000          1.000000          1.500000          1.500000          1.500000          2.000000
          2.000000          2.000000          2.500000          2.500000          3.000000          3.000000          3.500000          3.500000          4.000000          4.500000
          4.500000          5.000000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000

          0.000000          0.000000          0.000000          0.000000          1.000000          1.500000          1.500000          1.500000          1.500000          2.000000
          2.000000          2.500000          2.500000          2.500000          3.000000          3.000000          3.500000          4.000000          4.000000          4.500000
          5.000000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000

          0.000000          0.000000          0.000000          1.000000          1.000000          1.500000          1.500000          1.500000          2.000000          2.000000
          2.000000          2.500000          2.500000          3.000000          3.000000          3.500000          3.500000          4.000000          4.500000          5.000000
          5.000000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000

          0.000000          0.000000          0.000000          1.000000          1.000000          1.500000          1.500000          1.500000          2.000000          2.000000
          2.500000          2.500000          2.500000          3.000000          3.000000          3.500000          4.000000          4.000000          4.500000          5.000000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000

          0.000000          0.000000          0.000000          1.000000          1.000000          1.500000          1.500000          1.500000          2.000000          2.000000
          2.500000          2.500000          3.000000          3.000000          3.500000          3.500000          4.000000          4.500000          5.000000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000

          0.000000          0.000000          0.000000          1.000000          1.000000          1.500000          1.500000          2.000000          2.000000          2.500000
          2.500000          2.500000          3.000000          3.500000          3.500000          4.000000          4.500000          4.500000          5.000000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000

          0.000000          0.000000          0.000000          1.000000          1.500000          1.500000          1.500000          2.000000          2.000000          2.500000
          2.500000          3.000000          3.000000          3.500000          4.000000          4.000000          4.500000          5.000000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000

          0.000000          0.000000          0.000000          0.000000          1.500000          1.500000          2.000000          2.000000          2.500000          2.500000
          3.000000          3.000000          3.500000          3.500000          4.000000          4.500000          5.000000          5.000000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000

          0.000000          0.000000          0.000000          0.000000          1.500000          1.500000          2.000000          2.000000          2.500000          2.500000
          3.000000          3.000000          3.500000          4.000000          4.000000          4.500000          5.000000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000

          0.000000          0.000000          0.000000          0.000000          1.500000          2.000000          2.000000          2.000000          2.500000          3.000000
          3.000000          3.500000          3.500000          4.000000          4.500000          5.000000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000

          0.000000          0.000000          0.000000          0.000000          0.000000          2.000000          2.000000          2.500000          2.500000          3.000000
          3.500000          3.500000          4.000000          4.500000          4.500000          5.000000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000

          0.000000          0.000000          0.000000          0.000000          0.000000          2.000000          2.500000          2.500000          3.000000          3.000000
          3.500000          4.000000          4.000000          4.500000          5.000000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000

          0.000000          0.000000          0.000000          0.000000          0.000000          2.000000          2.500000          2.500000          3.000000          3.500000
          3.500000          4.000000          4.500000          5.000000          5.000000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          2.500000          3.000000          3.000000          3.500000
          4.000000          4.500000          4.500000          5.000000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          2.500000          3.000000          3.500000          4.000000
          4.000000          4.500000          5.000000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          3.000000          3.500000          3.500000          4.000000
          4.500000          4.500000          5.000000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          3.500000          4.000000          4.000000
          4.500000          5.000000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          6.500000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          9.500000          9.500000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          3.500000          4.000000          4.500000
          5.000000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          6.500000          6.500000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          9.500000          9.500000          9.500000          9.500000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          4.500000          4.500000
          5.000000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          6.500000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          4.500000          5.000000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          5.000000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          9.500000
          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          6.500000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          9.500000          9.500000          9.500000
          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000
          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
          6.500000          6.500000          6.500000          6.500000          6.500000          6.500000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000
          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
          6.500000          6.500000          6.500000          6.500000          6.500000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000
          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
          6.500000          6.500000          6.500000          6.500000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          9.500000          9.500000          9.500000
          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000
          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
          6.500000          6.500000          6.500000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          9.500000          9.500000          9.500000          9.500000          9.500000
          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000
          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000         11.000000         11.000000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
          6.500000          6.500000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          8.000000          8.000000          8.000000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000
          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000
          9.500000          9.500000          9.500000          9.500000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
          6.500000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000
          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000
          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000         11.000000
         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          9.500000          9.500000
          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000
          9.500000          9.500000          9.500000          9.500000          9.500000         11.000000         11.000000         11.000000         11.000000         11.000000
         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
          8.000000          8.000000          8.000000          8.000000          8.000000          8.000000          9.500000          9.500000          9.500000          9.500000
          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000         11.000000
         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000
         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
          8.000000          8.000000          8.000000          8.000000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000
          9.500000          9.500000          9.500000          9.500000          9.500000         11.000000         11.000000         11.000000         11.000000         11.000000
         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000
         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
          8.000000          8.000000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000          9.500000
         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000
         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000
         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
          9.500000          9.500000          9.500000          9.500000          9.500000         11.000000         11.000000         11.000000         11.000000         11.000000
         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000
         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000
         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
          9.500000          9.500000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000
         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000
         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000
         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000         11.000000
         11.000000         11.000000         11.000000         11.000000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000
         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000
         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000
         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000
         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000
         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000
         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000
         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000
         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000
         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000
         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000
         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000

          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000         14.000000         14.000000
         14.000000         14.000000         14.000000         14.000000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000
         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000
         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000
         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000         12.500000

